,instrument_token,exchange_token,tradingsymbol,name,last_price,expiry,strike,tick_size,lot_size,instrument_type,segment,exchange
225,128015364,500060,BIRLACABLE,BIRLA CABLE ,0.0,,0.0,0.05,1,EQ,BSE,BSE
226,128017156,500067,BLUESTARCO,BLUE STAR,0.0,,0.0,0.05,1,EQ,BSE,BSE
227,128017412,500068,DISAQ,DISA INDIA,0.0,,0.0,0.05,1,EQ,BSE,BSE
228,128017668,500069,QUESTCAP,QUEST CAPITAL MARKETS,0.0,,0.0,0.05,1,EQ,BSE,BSE
229,128018948,500074,BPL,BPL,0.0,,0.0,0.01,1,EQ,BSE,BSE
230,128019972,500078,OAL,ORIENTAL AROMATICS,0.0,,0.0,0.05,1,EQ,BSE,BSE
231,128021252,500083,CENTEXT,CENTURY EXTRUSIONS,0.0,,0.0,0.01,1,EQ,BSE,BSE
232,128021508,500084,CESC,CESC,0.0,,0.0,0.05,1,EQ,BSE,BSE
233,128021764,500085,CHAMBLFERT,CHAMBAL FERTILISERS & CHEMICAL,0.0,,0.0,0.05,1,EQ,BSE,BSE
234,128022020,500086,EXIDEIND,EXIDE INDUSTRIES,0.0,,0.0,0.05,1,EQ,BSE,BSE
235,128022276,500087,CIPLA,CIPLA,0.0,,0.0,0.05,1,EQ,BSE,BSE
236,128022788,500089,DICIND,DIC INDIA,0.0,,0.0,0.05,1,EQ,BSE,BSE
237,128023556,500092,CRISIL,CRISIL,0.0,,0.0,0.05,1,EQ,BSE,BSE
238,128023812,500093,CGPOWER,CG POWER AND INDUSTRIAL SOLUTI,0.0,,0.0,0.05,1,EQ,BSE,BSE
239,128024580,500096,DABUR,DABUR INDIA,0.0,,0.0,0.05,1,EQ,BSE,BSE
240,128024836,500097,DALMIASUG,DALMIA BHARAT SUGAR AND INDUST,0.0,,0.0,0.05,1,EQ,BSE,BSE
241,128025860,500101,ARVIND,ARVIND,0.0,,0.0,0.05,1,EQ,BSE,BSE
242,128026372,500103,BHEL,BHARAT HEAVY ELECTRICALS,0.0,,0.0,0.05,1,EQ,BSE,BSE
243,128026628,500104,HINDPETRO,HINDUSTAN PETROLEUM CORPORATIO,0.0,,0.0,0.05,1,EQ,BSE,BSE
244,128027140,500106,IFCI,IFCI,0.0,,0.0,0.01,1,EQ,BSE,BSE
245,128027652,500108,MTNL,MAHANAGAR TELEPHONE NIGAM,0.0,,0.0,0.01,1,EQ,BSE,BSE
246,128027908,500109,MRPL,MANGALORE REFINERY & PETROCHEM,0.0,,0.0,0.05,1,EQ,BSE,BSE
247,128028164,500110,CHENNPETRO,CHENNAI PETROLEUM CORPORATION,0.0,,0.0,0.05,1,EQ,BSE,BSE
248,128028676,500112,SBIN,STATE BANK OF INDIA,0.0,,0.0,0.05,1,EQ,BSE,BSE
249,128028932,500113,SAIL,STEEL AUTHORITY OF INDIA,0.0,,0.0,0.05,1,EQ,BSE,BSE
250,128029188,500114,TITAN,TITAN COMPANY,0.0,,0.0,0.05,1,EQ,BSE,BSE
251,128029700,500116,IDBI,IDBI BANK,0.0,,0.0,0.01,1,EQ,BSE,BSE
252,128029956,500117,DCW,DCW,0.0,,0.0,0.01,1,EQ,BSE,BSE
253,128030468,500119,DHAMPURSUG,DHAMPUR SUGAR MILLS,0.0,,0.0,0.05,1,EQ,BSE,BSE
254,128030724,500120,DIAMINESQ,DIAMINES & CHEMICALS,0.0,,0.0,0.05,1,EQ,BSE,BSE
255,128031492,500123,ELANTAS,ELANTAS BECK INDIA,0.0,,0.0,0.05,1,EQ,BSE,BSE
256,128031748,500124,DRREDDY,DR.REDDYS LABORATORIES,0.0,,0.0,0.05,1,EQ,BSE,BSE
257,128032004,500125,EIDPARRY,E.I.D.-PARRY (INDIA),0.0,,0.0,0.05,1,EQ,BSE,BSE
258,128032260,500126,PGHL,PROCTER & GAMBLE HEALTH LIMITE,0.0,,0.0,0.05,1,EQ,BSE,BSE
259,128032772,500128,ELECTCAST,ELECTROSTEEL CASTINGS,0.0,,0.0,0.05,1,EQ,BSE,BSE
260,128034052,500133,ESABINDIA,ESAB INDIA,0.0,,0.0,0.05,1,EQ,BSE,BSE
261,128034564,500135,EPL,EPL,0.0,,0.0,0.05,1,EQ,BSE,BSE
262,128034820,500136,ESTER,ESTER INDUSTRIES,0.0,,0.0,0.05,1,EQ,BSE,BSE
263,128036356,500142,FGP,FGP,0.0,,0.0,0.01,1,EQ,BSE,BSE
264,128036612,500143,PHCAP,PH CAPITAL,0.0,,0.0,0.05,1,EQ,BSE,BSE
265,128036868,500144,FINCABLES,FINOLEX CABLES,0.0,,0.0,0.05,1,EQ,BSE,BSE
266,128037636,500147,COCKERILL,JOHN COCKERILL INDIA,0.0,,0.0,0.05,1,EQ,BSE,BSE
267,128037892,500148,UFLEX,UFLEX,0.0,,0.0,0.05,1,EQ,BSE,BSE
268,128038404,500150,FOSECOIND,FOSECO INDIA,0.0,,0.0,0.05,1,EQ,BSE,BSE
269,128038660,500151,GOLDENTOBC,GOLDEN TOBACCO,0.0,,0.0,0.01,1,EQ,BSE,BSE
270,128039172,500153,GANESHBE,GANESH BENZOPLAST,0.0,,0.0,0.05,1,EQ,BSE,BSE
271,128040708,500159,METROGLOBL,METROGLOBAL,0.0,,0.0,0.05,1,EQ,BSE,BSE
272,128040964,500160,GTL,GTL,0.0,,0.0,0.01,1,EQ,BSE,BSE
273,128041732,500163,GODFRYPHLP,GODFREY PHILLIPS INDIA,0.0,,0.0,0.05,1,EQ,BSE,BSE
274,128041988,500164,GODREJIND,GODREJ INDUSTRIES,0.0,,0.0,0.05,1,EQ,BSE,BSE
275,128042244,500165,KANSAINER,KANSAI NEROLAC PAINTS,0.0,,0.0,0.05,1,EQ,BSE,BSE
276,128042500,500166,GOODRICKE,GOODRICKE GROUP,0.0,,0.0,0.05,1,EQ,BSE,BSE
277,128043012,500168,GOODYEAR,GOODYEAR INDIA,0.0,,0.0,0.05,1,EQ,BSE,BSE
278,128043524,500170,GTNINDS,GTN INDUSTRIES,0.0,,0.0,0.01,1,EQ,BSE,BSE
279,128043780,500171,GHCL,GHCL,0.0,,0.0,0.05,1,EQ,BSE,BSE
280,128044292,500173,GFLLIMITED,GFL,0.0,,0.0,0.01,1,EQ,BSE,BSE
281,128044548,500174,GLFL,GUJARAT LEASE FINANCING,0.0,,0.0,0.01,1,EQ,BSE,BSE
282,128045828,500179,HCL-INSYS,HCL INFOSYSTEMS,0.0,,0.0,0.01,1,EQ,BSE,BSE
283,128046084,500180,HDFCBANK,HDFC BANK,0.0,,0.0,0.05,1,EQ,BSE,BSE
284,128046596,500182,HEROMOTOCO,HERO MOTOCORP,0.0,,0.0,0.05,1,EQ,BSE,BSE
285,128046852,500183,HFCL,HFCL,0.0,,0.0,0.01,1,EQ,BSE,BSE
286,128047108,500184,HSCL,HIMADRI SPECIALITY CHEMICAL LT,0.0,,0.0,0.05,1,EQ,BSE,BSE
287,128047364,500185,HCC,HINDUSTAN CONSTRUCTION CO.LTD.,0.0,,0.0,0.01,1,EQ,BSE,BSE
288,128047620,500186,HINDOILEXP,HINDUSTAN OIL EXPLORATION CO.L,0.0,,0.0,0.05,1,EQ,BSE,BSE
289,128047876,500187,AGI,AGI GREENPAC,0.0,,0.0,0.05,1,EQ,BSE,BSE
290,128048132,500188,HINDZINC,HINDUSTAN ZINC,0.0,,0.0,0.05,1,EQ,BSE,BSE
291,128048388,500189,NDLVENTURE,NDL VENTURES ,0.0,,0.0,0.01,1,EQ,BSE,BSE
292,128048900,500191,HMT,HMT,0.0,,0.0,0.01,1,EQ,BSE,BSE
293,128049156,500192,PRAGBOS,PRAG BOSIMI SYNTHETICS,0.0,,0.0,0.01,1,EQ,BSE,BSE
294,128049412,500193,HLVLTD,HLV,0.0,,0.0,0.01,1,EQ,BSE,BSE
295,128050948,500199,IGPL,I G PETROCHEMICALS,0.0,,0.0,0.05,1,EQ,BSE,BSE
296,128051460,500201,INDIAGLYCO,INDIA GLYCOLS,0.0,,0.0,0.05,1,EQ,BSE,BSE
297,128051716,500202,INDLEASE,INDIA LEASE DEVELOPMENT,0.0,,0.0,0.01,1,EQ,BSE,BSE
298,128052740,500206,MARGOFIN,MARGO FINANCE,0.0,,0.0,0.01,1,EQ,BSE,BSE
299,128052996,500207,INDORAMA,INDO RAMA SYNTHETICS (INDIA) L,0.0,,0.0,0.01,1,EQ,BSE,BSE
300,128053508,500209,INFY,INFOSYS,0.0,,0.0,0.05,1,EQ,BSE,BSE
301,128053764,500210,INGERRAND,INGERSOLL-RAND (INDIA),0.0,,0.0,0.05,1,EQ,BSE,BSE
302,128054532,500213,ITHL,INTERNATIONAL TRAVEL HOUSE,0.0,,0.0,0.05,1,EQ,BSE,BSE
303,128054788,500214,IONEXCHANG,ION EXCHANGE (INDIA),0.0,,0.0,0.05,1,EQ,BSE,BSE
304,128055044,500215,SUNDROP,SUNDROP BRANDS,0.0,,0.0,0.05,1,EQ,BSE,BSE
305,128056068,500219,JISLJALEQS,JAIN IRRIGATION SYSTEMS,0.0,,0.0,0.01,1,EQ,BSE,BSE
306,128056324,500220,JASCH,JASCH INDUSTRIES,0.0,,0.0,0.05,1,EQ,BSE,BSE
307,128058116,500227,JINDALPOLY,JINDAL POLY FILMS,0.0,,0.0,0.05,1,EQ,BSE,BSE
308,128058372,500228,JSWSTEEL,JSW STEEL,0.0,,0.0,0.05,1,EQ,BSE,BSE
309,128059140,500231,UMANGDAIRY,UMANG DAIRIES,0.0,,0.0,0.01,1,EQ,BSE,BSE
310,128059652,500233,KAJARIACER,KAJARIA CERAMICS,0.0,,0.0,0.05,1,EQ,BSE,BSE
311,128059908,500234,KAKATCEM,KAKATIYA CEMENT SUGAR & INDUST,0.0,,0.0,0.05,1,EQ,BSE,BSE
312,128060164,500235,KSL,KALYANI STEELS,0.0,,0.0,0.05,1,EQ,BSE,BSE
313,128060932,500238,WHIRLPOOL,WHIRLPOOL OF INDIA,0.0,,0.0,0.05,1,EQ,BSE,BSE
314,128061188,500239,KGDENIM,KG DENIM,0.0,,0.0,0.01,1,EQ,BSE,BSE
315,128061444,500240,KINETICENG,KINETIC ENGINEERING,0.0,,0.0,0.05,1,EQ,BSE,BSE
316,128061700,500241,KIRLOSBROS,KIRLOSKAR BROTHERS,0.0,,0.0,0.05,1,EQ,BSE,BSE
317,128062212,500243,KIRLOSIND,KIRLOSKAR INDUSTRIES,0.0,,0.0,0.05,1,EQ,BSE,BSE
318,128062724,500245,KIRLFER,KIRLOSKAR FERROUS INDUSTRIES L,0.0,,0.0,0.05,1,EQ,BSE,BSE
319,128062980,500246,ENVAIREL,ENVAIR ELECTRODYNE,0.0,,0.0,0.05,1,EQ,BSE,BSE
320,128063236,500247,KOTAKBANK,KOTAK MAHINDRA BANK,0.0,,0.0,0.05,1,EQ,BSE,BSE
321,128063492,500248,KRIFILIND,KRISHNA FILAMENT INDUSTRIES LI,0.0,,0.0,0.01,1,EQ,BSE,BSE
322,128063748,500249,KSB,KSB,0.0,,0.0,0.05,1,EQ,BSE,BSE
323,128064004,500250,LGBBROSLTD,L.G.BALAKRISHNAN & BROS.LTD.,0.0,,0.0,0.05,1,EQ,BSE,BSE
324,128064260,500251,TRENT,TRENT,0.0,,0.0,0.05,1,EQ,BSE,BSE
325,128064516,500252,LMW,LMW ,0.0,,0.0,0.05,1,EQ,BSE,BSE
326,128064772,500253,LICHSGFIN,LIC HOUSING FINANCE,0.0,,0.0,0.05,1,EQ,BSE,BSE
327,128065796,500257,LUPIN,LUPIN,0.0,,0.0,0.05,1,EQ,BSE,BSE
328,128066308,500259,LYKALABS,LYKA LABS,0.0,,0.0,0.05,1,EQ,BSE,BSE
329,128066564,500260,RAMCOCEM,THE RAMCO CEMENTS,0.0,,0.0,0.05,1,EQ,BSE,BSE
330,128067076,500262,HYBRIDFIN,HYBRID FINANCIAL SERVICES LIMI,0.0,,0.0,0.01,1,EQ,BSE,BSE
331,128067588,500264,MAFATIND,MAFATLAL INDUSTRIES,0.0,,0.0,0.05,1,EQ,BSE,BSE
332,128067844,500265,MAHSEAMLES,MAHARASHTRA SEAMLESS,0.0,,0.0,0.05,1,EQ,BSE,BSE
333,128068100,500266,MAHSCOOTER,MAHARASHTRA SCOOTERS,0.0,,0.0,0.05,1,EQ,BSE,BSE
334,128068356,500267,MAJESAUT,MAJESTIC AUTO,0.0,,0.0,0.05,1,EQ,BSE,BSE
335,128068612,500268,MANALIPETC,MANALI PETROCHEMICAL,0.0,,0.0,0.01,1,EQ,BSE,BSE
336,128069124,500270,BARODARY,BARODA RAYON CORPORATION,0.0,,0.0,0.05,1,EQ,BSE,BSE
337,128069380,500271,MFSL,MAX FINANCIAL SERVICES ,0.0,,0.0,0.05,1,EQ,BSE,BSE
338,128070916,500277,MIDINDIA,MID INDIA INDUSTRIES,0.0,,0.0,0.01,1,EQ,BSE,BSE
339,128071428,500279,MIRCELECTR,MIRC ELECTRONICS,0.0,,0.0,0.01,1,EQ,BSE,BSE
340,128071684,500280,CENTENKA,CENTURY ENKA,0.0,,0.0,0.05,1,EQ,BSE,BSE
341,128072196,500282,MODTHREAD,MODERN THREADS (INDIA),0.0,,0.0,0.01,1,EQ,BSE,BSE
342,128072708,500284,LORDSCHLO,LORDS CHLORO ALKALI,0.0,,0.0,0.05,1,EQ,BSE,BSE
343,128072964,500285,SPICEJET,SPICEJET,0.0,,0.0,0.01,1,EQ,BSE,BSE
344,128073732,500288,MOREPENLAB,MOREPEN LABORATORIES,0.0,,0.0,0.01,1,EQ,BSE,BSE
345,128074244,500290,MRF,MRF,0.0,,0.0,0.05,1,EQ,BSE,BSE
346,128074756,500292,HEIDELBERG,HEIDELBERGCEMENT INDIA,0.0,,0.0,0.05,1,EQ,BSE,BSE
347,128075268,500294,NCC,NCC,0.0,,0.0,0.05,1,EQ,BSE,BSE
348,128075524,500295,VEDL,VEDANTA,0.0,,0.0,0.05,1,EQ,BSE,BSE
349,128075780,500296,NAHARSPING,NAHAR SPINNING MILLS,0.0,,0.0,0.05,1,EQ,BSE,BSE
350,128076292,500298,NAPEROL,NAPEROL INVESTMENTS ,0.0,,0.0,0.05,1,EQ,BSE,BSE
351,128076804,500300,GRASIM,GRASIM INDUSTRIES,0.0,,0.0,0.05,1,EQ,BSE,BSE
352,128077316,500302,PEL,PIRAMAL ENTERPRISES,0.0,,0.0,0.05,1,EQ,BSE,BSE
353,128077828,500304,NIITLTD,NIIT,0.0,,0.0,0.05,1,EQ,BSE,BSE
354,128078340,500306,JAYKAY,JAYKAY ENTERPRISES ,0.0,,0.0,0.05,1,EQ,BSE,BSE
355,128078596,500307,NIRLON,NIRLON,0.0,,0.0,0.05,1,EQ,BSE,BSE
356,128079876,500312,ONGC,OIL AND NATURAL GAS CORPORATIO,0.0,,0.0,0.05,1,EQ,BSE,BSE
357,128080132,500313,OILCOUNTUB,OIL COUNTRY TUBULAR,0.0,,0.0,0.01,1,EQ,BSE,BSE
358,128080388,500314,ORIENTHOT,ORIENTAL HOTELS,0.0,,0.0,0.05,1,EQ,BSE,BSE
359,128081156,500317,OSWALAGRO,OSWAL AGRO MILLS,0.0,,0.0,0.01,1,EQ,BSE,BSE
360,128081668,500319,INDSUCR,INDIAN SUCROSE,0.0,,0.0,0.01,1,EQ,BSE,BSE
361,128082436,500322,PANCM,PANYAM CEMENTS & MINERAL INDUS,0.0,,0.0,0.05,1,EQ,BSE,BSE
362,128083204,500325,RELIANCE,RELIANCE INDUSTRIES,0.0,,0.0,0.05,1,EQ,BSE,BSE
363,128083716,500327,PILITA,PIL ITALICA LIFESTYLE ,0.0,,0.0,0.01,1,EQ,BSE,BSE
364,128084484,500330,RAYMOND,RAYMOND,0.0,,0.0,0.05,1,EQ,BSE,BSE
365,128084740,500331,PIDILITIND,PIDILITE INDUSTRIES,0.0,,0.0,0.05,1,EQ,BSE,BSE
366,128085252,500333,PIXTRANS,PIX TRANSMISSIONS,0.0,,0.0,0.05,1,EQ,BSE,BSE
367,128085764,500335,BIRLACORPN,BIRLA CORPORATION,0.0,,0.0,0.05,1,EQ,BSE,BSE
368,128086020,500336,SURYAROSNI,SURYA ROSHNI,0.0,,0.0,0.05,1,EQ,BSE,BSE
369,128086276,500337,PRIMESECU,PRIME SECURITIES,0.0,,0.0,0.05,1,EQ,BSE,BSE
370,128086532,500338,PRSMJOHNSN,PRISM JOHNSON,0.0,,0.0,0.05,1,EQ,BSE,BSE
371,128086788,500339,RAIN,RAIN INDUSTRIES,0.0,,0.0,0.05,1,EQ,BSE,BSE
372,128087556,500342,PRUDMOULI,PRUDENTIAL SUGAR CORPORATION L,0.0,,0.0,0.01,1,EQ,BSE,BSE
373,128087812,500343,AMJLAND,AMJ LAND HOLDINGS,0.0,,0.0,0.01,1,EQ,BSE,BSE
374,128088580,500346,PUNJCOMMU,PUNJAB COMMUNICATIONS,0.0,,0.0,0.01,1,EQ,BSE,BSE
375,128089604,500350,RSWM,RSWM,0.0,,0.0,0.05,1,EQ,BSE,BSE
376,128090628,500354,RAJSREESUG,RAJSHREE SUGARS & CHEMICALS LT,0.0,,0.0,0.01,1,EQ,BSE,BSE
377,128090884,500355,RALLIS,RALLIS INDIA,0.0,,0.0,0.05,1,EQ,BSE,BSE
378,128091140,500356,RAMANEWS,SHREE RAMA NEWSPRINT,0.0,,0.0,0.01,1,EQ,BSE,BSE
379,128091396,500357,RAMAPPR-B,RAMA PAPER MILLS,0.0,,0.0,0.01,1,EQ,BSE,BSE
380,128091652,500358,RAMAPETRO,RAMA PETROCHEMICALS,0.0,,0.0,0.01,1,EQ,BSE,BSE
381,128092164,500360,RAPICUT,RAPICUT CARBIDES,0.0,,0.0,0.01,1,EQ,BSE,BSE
382,128093444,500365,WELSPLSOL,WELSPUN SPECIALTY SOLUTIONS LI,0.0,,0.0,0.01,1,EQ,BSE,BSE
383,128093700,500366,ROLTA,ROLTA INDIA,0.0,,0.0,0.01,1,EQ,BSE,BSE
384,128093956,500367,RUBFILA,RUBFILA INTERNATIONAL,0.0,,0.0,0.01,1,EQ,BSE,BSE
385,128094212,500368,PATANJALI,PATANJALI FOODS ,0.0,,0.0,0.05,1,EQ,BSE,BSE
386,128094724,500370,SALORAINTL,SALORA INTERNATIONAL,0.0,,0.0,0.01,1,EQ,BSE,BSE
387,128096772,500378,JINDALSAW,JINDAL SAW,0.0,,0.0,0.05,1,EQ,BSE,BSE
388,128097284,500380,JKLAKSHMI,JK LAKSHMI CEMENT,0.0,,0.0,0.05,1,EQ,BSE,BSE
389,128099076,500387,SHREECEM,SHREE CEMENT,0.0,,0.0,0.05,1,EQ,BSE,BSE
390,128099332,500388,SKPMIL,SHREE KRISHNA PAPER MILLS & IN,0.0,,0.0,0.01,1,EQ,BSE,BSE
391,128099588,500389,SILVERLINE,SILVERLINE TECHNOLOGIES,0.0,,0.0,0.01,1,EQ,BSE,BSE
392,128099844,500390,RELINFRA,RELIANCE INFRASTRUCTURE,0.0,,0.0,0.05,1,EQ,BSE,BSE
393,128102404,500400,TATAPOWER,TATA POWER CO.LTD.,0.0,,0.0,0.05,1,EQ,BSE,BSE
394,128102916,500402,SPMLINFRA,SPML INFRA,0.0,,0.0,0.05,1,EQ,BSE,BSE
395,128103172,500403,SUNDRMFAST,SUNDRAM FASTENERS,0.0,,0.0,0.05,1,EQ,BSE,BSE
396,128103428,500404,SUNFLAG,SUNFLAG IRON & STEEL CO.LTD.,0.0,,0.0,0.05,1,EQ,BSE,BSE
397,128103684,500405,SPLPETRO,SUPREME PETROCHEM,0.0,,0.0,0.05,1,EQ,BSE,BSE
398,128104196,500407,SWARAJENG,SWARAJ ENGINES,0.0,,0.0,0.05,1,EQ,BSE,BSE
399,128104452,500408,TATAELXSI,TATA ELXSI,0.0,,0.0,0.05,1,EQ,BSE,BSE
400,128104964,500410,ACC,ACC,0.0,,0.0,0.05,1,EQ,BSE,BSE
401,128105220,500411,THERMAX,THERMAX,0.0,,0.0,0.05,1,EQ,BSE,BSE
402,128105476,500412,TIRUMALCHM,THIRUMALAI CHEMICALS,0.0,,0.0,0.05,1,EQ,BSE,BSE
403,128105732,500413,THOMASCOOK,THOMAS COOK (INDIA),0.0,,0.0,0.05,1,EQ,BSE,BSE
404,128105988,500414,TIMEX,TIMEX GROUP INDIA,0.0,,0.0,0.05,1,EQ,BSE,BSE
405,128107012,500418,TOKYOPLAST,TOKYO PLAST INTERNATIONAL,0.0,,0.0,0.05,1,EQ,BSE,BSE
406,128107524,500420,TORNTPHARM,TORRENT PHARMACEUTICALS,0.0,,0.0,0.05,1,EQ,BSE,BSE
407,128107780,500421,TPINDIA,TPI INDIA,0.0,,0.0,0.01,1,EQ,BSE,BSE
408,128108036,500422,TRANSCHEM,TRANSCHEM,0.0,,0.0,0.01,1,EQ,BSE,BSE
409,128108804,500425,AMBUJACEM,AMBUJA CEMENTS,0.0,,0.0,0.05,1,EQ,BSE,BSE
410,128109060,500426,UTLINDS,UTL INDUSTRIES,0.0,,0.0,0.01,1,EQ,BSE,BSE
411,128109828,500429,UNIENTER,UNIPHOS ENTERPRISES,0.0,,0.0,0.05,1,EQ,BSE,BSE
412,128112388,500439,VHL,VARDHMAN HOLDINGS,0.0,,0.0,0.05,1,EQ,BSE,BSE
413,128112644,500440,HINDALCO,HINDALCO INDUSTRIES,0.0,,0.0,0.05,1,EQ,BSE,BSE
414,128113668,500444,WSTCSTPAPR,WEST COAST PAPER MILLS ,0.0,,0.0,0.05,1,EQ,BSE,BSE
415,128114948,500449,HOCL,HINDUSTAN ORGANIC CHEMICALS LT,0.0,,0.0,0.01,1,EQ,BSE,BSE
416,128115204,500450,MPILCORPL,MPIL CORPORATION,0.0,,0.0,0.05,1,EQ,BSE,BSE
417,128116740,500456,PASUPTAC,PASUPATI ACRYLON,0.0,,0.0,0.01,1,EQ,BSE,BSE
418,128117252,500458,KORE,KORE FOODS ,0.0,,0.0,0.01,1,EQ,BSE,BSE
419,128117508,500459,PGHH,PROCTER & GAMBLE HYGIENE & HEA,0.0,,0.0,0.05,1,EQ,BSE,BSE
420,128117764,500460,MUKANDLTD,MUKAND,0.0,,0.0,0.05,1,EQ,BSE,BSE
421,128118532,500463,BBOX,BLACK BOX,0.0,,0.0,0.05,1,EQ,BSE,BSE
422,128118788,500464,UCAL,UCAL,0.0,,0.0,0.05,1,EQ,BSE,BSE
423,128119556,500467,HARRMALAYA,HARRISONS MALAYALAM,0.0,,0.0,0.05,1,EQ,BSE,BSE
424,128120068,500469,FEDERALBNK,FEDERAL BANK,0.0,,0.0,0.05,1,EQ,BSE,BSE
425,128120324,500470,TATASTEEL,TATA STEEL,0.0,,0.0,0.05,1,EQ,BSE,BSE
426,128120836,500472,SKFINDIA,SKF INDIA,0.0,,0.0,0.05,1,EQ,BSE,BSE
427,128122116,500477,ASHOKLEY,ASHOK LEYLAND,0.0,,0.0,0.05,1,EQ,BSE,BSE
428,128122884,500480,CUMMINSIND,CUMMINS INDIA,0.0,,0.0,0.05,1,EQ,BSE,BSE
429,128123652,500483,TATACOMM,TATA COMMUNICATIONS,0.0,,0.0,0.05,1,EQ,BSE,BSE
430,128124932,500488,ABBOTINDIA,ABBOTT INDIA,0.0,,0.0,0.05,1,EQ,BSE,BSE
431,128125444,500490,BAJAJHLDNG,BAJAJ HOLDINGS & INVESTMENT LT,0.0,,0.0,0.05,1,EQ,BSE,BSE
432,128126212,500493,BHARATFORG,BHARAT FORGE,0.0,,0.0,0.05,1,EQ,BSE,BSE
433,128126724,500495,ESCORTS,ESCORTS KUBOTA ,0.0,,0.0,0.05,1,EQ,BSE,BSE
434,128128004,500500,HINDMOTORS,HINDUSTAN MOTORS,0.0,,0.0,0.01,1,EQ,BSE,BSE
435,128130564,500510,LT,LARSEN & TOUBRO,0.0,,0.0,0.05,1,EQ,BSE,BSE
436,128133124,500520,M&M,MAHINDRA & MAHINDRA,0.0,,0.0,0.05,1,EQ,BSE,BSE
437,128135684,500530,BOSCHLTD,BOSCH,0.0,,0.0,0.05,1,EQ,BSE,BSE
438,128138244,500540,PREMIER,PREMIER,0.0,,0.0,0.01,1,EQ,BSE,BSE
439,128140036,500547,BPCL,BHARAT PETROLEUM CORPORATION L,0.0,,0.0,0.05,1,EQ,BSE,BSE
440,128140804,500550,SIEMENS,SIEMENS,0.0,,0.0,0.05,1,EQ,BSE,BSE
441,128145924,500570,TATAMOTORS,TATA MOTORS,0.0,,0.0,0.05,1,EQ,BSE,BSE
442,128147204,500575,VOLTAS,VOLTAS,0.0,,0.0,0.05,1,EQ,BSE,BSE
443,128158724,500620,GESHIP,GREAT EASTERN SHIPPING CO.LTD.,0.0,,0.0,0.05,1,EQ,BSE,BSE
444,128165124,500645,DEEPAKFERT,DEEPAK FERTILISERS & PETROCHEM,0.0,,0.0,0.05,1,EQ,BSE,BSE
445,128166404,500650,EXCELINDUS,EXCEL INDUSTRIES,0.0,,0.0,0.05,1,EQ,BSE,BSE
446,128167684,500655,GRWRHITECH,GARWARE HI-TECH FILMS,0.0,,0.0,0.05,1,EQ,BSE,BSE
447,128168964,500660,GLAXO,GLAXOSMITHKLINE PHARMACEUTICAL,0.0,,0.0,0.05,1,EQ,BSE,BSE
448,128171524,500670,GNFC,GUJARAT NARMADA VALLEY FERTILI,0.0,,0.0,0.05,1,EQ,BSE,BSE
449,128172036,500672,NOVARTIND,NOVARTIS INDIA,0.0,,0.0,0.05,1,EQ,BSE,BSE
450,128172548,500674,SANOFI,SANOFI INDIA,0.0,,0.0,0.05,1,EQ,BSE,BSE
451,128174084,500680,PFIZER,PFIZER,0.0,,0.0,0.05,1,EQ,BSE,BSE
452,128176644,500690,GSFC,GUJARAT STATE FERTILIZERS & CH,0.0,,0.0,0.05,1,EQ,BSE,BSE
453,128178180,500696,HINDUNILVR,HINDUSTAN UNILEVER,0.0,,0.0,0.05,1,EQ,BSE,BSE
454,128181764,500710,AKZOINDIA,AKZO NOBEL INDIA,0.0,,0.0,0.05,1,EQ,BSE,BSE
455,128186884,500730,NOCIL,NOCIL,0.0,,0.0,0.05,1,EQ,BSE,BSE
456,128197124,500770,TATACHEM,TATA CHEMICALS,0.0,,0.0,0.05,1,EQ,BSE,BSE
457,128198916,500777,TNPETRO,TAMILNADU PETROPRODUCTS,0.0,,0.0,0.01,1,EQ,BSE,BSE
458,128199684,500780,ZUARIIND,ZUARI INDUSTRIES ,0.0,,0.0,0.05,1,EQ,BSE,BSE
459,128202244,500790,NESTLEIND,NESTLE INDIA,0.0,,0.0,0.05,1,EQ,BSE,BSE
460,128204804,500800,TATACONSUM,TATA CONSUMER PRODUCTS,0.0,,0.0,0.05,1,EQ,BSE,BSE
461,128209924,500820,ASIANPAINT,ASIAN PAINTS,0.0,,0.0,0.05,1,EQ,BSE,BSE
462,128211204,500825,BRITANNIA,BRITANNIA INDUSTRIES,0.0,,0.0,0.05,1,EQ,BSE,BSE
463,128212484,500830,COLPAL,COLGATE-PALMOLIVE (INDIA),0.0,,0.0,0.05,1,EQ,BSE,BSE
464,128215044,500840,EIHOTEL,EIH - OBEROI HOTELS,0.0,,0.0,0.05,1,EQ,BSE,BSE
465,128217604,500850,INDHOTEL,INDIAN HOTELS CO.LTD.,0.0,,0.0,0.05,1,EQ,BSE,BSE
466,128222724,500870,CASTROLIND,CASTROL INDIA,0.0,,0.0,0.05,1,EQ,BSE,BSE
467,128224004,500875,ITC,ITC,0.0,,0.0,0.05,1,EQ,BSE,BSE
468,128224516,500877,APOLLOTYRE,APOLLO TYRES,0.0,,0.0,0.05,1,EQ,BSE,BSE
469,128224772,500878,CEATLTD,CEAT,0.0,,0.0,0.05,1,EQ,BSE,BSE
470,128227844,500890,MODIRUBBER,MODI RUBBER,0.0,,0.0,0.05,1,EQ,BSE,BSE
